"","SNP Name","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"87","Marker206315993",206315993,2.35343358726527,0.308289256073227,1.56232779207627,0.457872784735149,2.49530022644703,0.645477557520792,2987.46983731591,2669.98064754893,3304.95902708289,4136.5086264948,3136.37463247697,5455.567533255,3049.29248407023,2842.33485068469,3256.25011745578,3690.97277654431,3020.94017675256,4509.61596062982
"88","Marker206789127",206789127,0.0476864887666591,0.97643876002182,0.399832145071607,0.818799469957524,0.478108310446899,0.975596846792793,2948.82534857907,2628.71923998829,3268.93145716985,3641.15841505716,2740.35974867447,4838.06354620213,2941.39634666988,2737.728646837,3145.06404650276,3189.73964321513,2599.63451763679,3913.79592880131
"89","Marker213459990",213459990,0.33586256795529,0.845411926033541,0.0220260630025981,0.989047389919042,0.350255645386744,0.986343215956633,2805.16750884311,2542.17359661678,3068.16142106943,15632.176531109,12715.3341752376,19218.1298369366,3141.34045560857,2909.69024649639,3372.99066472075,14992.1415586796,12422.8437598858,18092.8226145182
"90","Marker213534877",213534877,0.26466713740707,0.87604872389876,0.0508209943228331,0.974909632240423,0.313449423745968,0.988929509256053,2752.04735649815,2482.95410498585,3021.14060801044,25014.0136359536,20403.1155490582,30666.9281304223,3139.68009475143,2908.74334558318,3370.61684391967,24252.0529282285,20278.2082341304,29004.6371179708
"91","Marker215609639",215609639,0.907974544717456,0.635090816402575,0.0871832879912128,0.957344815166621,0.927826225721687,0.920535191468026,2670.433811378,2388.55453925825,2952.31308349776,5582.57547042625,4352.86705228106,7159.68314875897,3232.22585837631,3009.80254049877,3454.64917625386,5410.50519015504,4421.70976785678,6620.41788122236
"92","Marker217134413",217134413,0.571539033693919,0.751435789279372,0.0113501869895891,0.994340979428804,0.583298958942754,0.964901349237389,3200.83257863948,2975.05427671529,3426.61088056367,4808.15325762173,3916.80884745257,5902.34005517382,2635.23629035661,2367.90977775788,2902.56280295533,4747.72504622634,3714.10946998187,6068.9899683207
"93","Marker217252737",217252737,0.684715130570279,0.710094254255451,0.130247234019959,0.936951633058878,0.806759945977218,0.937539508518365,3221.38403062973,2999.24434323559,3443.52371802387,6037.18033212447,4935.11968125843,7385.34194033903,2599.290413825,2327.98036597324,2870.60046167676,6203.38993019054,4877.57996350599,7889.57780577905
"94","Marker221440572",221440572,2.29379805254556,0.317620175652439,0.71013610857475,0.701125726973234,2.31604576828754,0.677849214658707,2600.30259144259,2341.30066843328,2859.3045144519,9183.3905739107,7333.15960200835,11500.4536939159,3322.86223523784,3093.39637109782,3552.32809937785,9597.47959905655,7919.31383595067,11631.262071741
"95","Marker223162511",223162511,0.354968263372922,0.837374286948062,0.0579018946119825,0.971464116229905,0.406176371673196,0.981968109117042,2711.74466916182,2456.74865052778,2966.74068779586,18540.6671674445,15076.6108301176,22800.6375496048,3151.38605730959,2915.18161642161,3387.59049819758,20180.9355744865,16864.6015328079,24149.4090369869
"96","Marker228397628",228397628,0.031767236811285,0.984241861026945,0.0333884566024898,0.98344434811433,0.0642000001936673,0.999495688794405,2878.42708412174,2596.95354280313,3159.90062544035,7228.90063912967,5627.4064919165,9286.16131169377,3013.0214203241,2792.46289697616,3233.57994367203,7678.32962978752,6372.30578599976,9252.02711288645
"97","Marker237958163",237958163,0.11101750169771,0.946003745298422,0.694686807424805,0.706562650354711,0.795687762238477,0.939025243674645,3058.3140166,2822.30497501034,3294.32305818966,16439.2261078585,13797.4233245368,19586.856811496,2814.44603050976,2541.7123850562,3087.17967596332,12823.5890543394,10024.6575027232,16403.9954671669
"98","Marker245902487",245902487,0.254547739088338,0.8804924994942,0.102602040586621,0.94999266041788,0.31029890308053,0.989139683064638,2856.30577224473,2629.01892491042,3083.59261957905,11217.7397043147,9308.53526383489,13518.5268688467,3048.76438793541,2760.51381549343,3337.0149603774,11326.5646955503,8956.64235789319,14323.5670998326
"99","Marker248287578",248287578,0.33196970814158,0.847059063588856,0.0710225269734041,0.965111863644138,0.401145512488798,0.9823830096757,2788.68540158684,2557.47547289338,3019.89533028031,801.475330757697,617.493335325194,1040.2747188759,3190.64202080196,2927.9067883734,3453.37725323052,752.527755069938,547.349290129321,1034.61908577026
"100","Marker248287585",248287585,0.33196970814158,0.847059063588856,0.0710225269734041,0.965111863644138,0.401145512488798,0.9823830096757,2788.68540158684,2557.47547289338,3019.89533028031,801.475330757697,617.493335325194,1040.2747188759,3190.64202080196,2927.9067883734,3453.37725323052,752.527755069938,547.349290129321,1034.61908577026
"101","Marker250914712",250914712,0.347923877590396,0.840328880979406,0.0430019730303353,0.978728511938149,0.370331603019317,0.984833074361876,3026.71333181111,2764.43792482491,3288.9887387973,8866.1011687227,7070.99108582798,11116.9352329655,2855.3891368178,2620.8994799043,3089.8787937313,9289.2442996947,7646.7365512865,11284.5602932264
"102","Marker251993207",251993207,0.603499358433343,0.739523159738657,0.839340893932058,0.657263387271259,1.1322158943893,0.889127690250995,3133.0625690283,2855.15058248378,3410.97455557281,8328.81958885222,6608.18894858709,10497.4655360726,2916.28146777464,2679.2018551374,3153.36108041188,8204.04830057507,6717.32465108999,10019.8236670379
"103","Marker261574704",261574704,0.774265644174261,0.679000902619955,0.591642959992706,0.743920220807274,1.43941345852998,0.837316654525656,2644.58416775231,2420.16022560687,2869.00810989776,4327.0810097268,3465.69367507059,5402.563475076,3197.2815155327,2928.10192236395,3466.46110870144,4680.58032545079,3651.87413953848,5999.06550606526
"104","Marker266326263",266326263,0.242192679157814,0.885948603565959,0.111919316893739,0.945577281177098,0.350498098222035,0.9863253913755,2788.84523725606,2552.7385963314,3024.95187818073,10749.8426217046,8798.94221539873,13133.2964306983,3152.94602148644,2895.66876530565,3410.22327766723,11151.1173497314,9022.60585033953,13781.7632965538
"105","Marker266326270",266326270,0.242192679157814,0.885948603565959,0.111919316893739,0.945577281177098,0.350498098222035,0.9863253913755,2788.84523725606,2552.7385963314,3024.95187818073,10749.8426217046,8798.94221539873,13133.2964306983,3152.94602148644,2895.66876530565,3410.22327766723,11151.1173497314,9022.60585033953,13781.7632965538
"106","Marker271978439",271978439,0.723632781423397,0.69641022348917,0.419090632127337,0.810952889407647,1.1224749185063,0.890690112583511,2642.43607068167,2414.44378626302,2870.42835510032,5586.07064673808,4467.31402239537,6984.99928903971,3279.60566681475,3013.65613567705,3545.55519795246,6737.81776147317,5398.31445530346,8409.69687162682
"107","Marker286510393",286510393,0.0790967707285409,0.961223443718929,0.619057264674892,0.733792760895819,0.717982893065761,0.949092887964829,3016.04923359273,2722.18926319213,3309.90920399332,4985.11408976825,3908.81480220387,6357.77434991144,2897.87125969726,2689.74761954011,3105.99489985441,3978.56631172811,3221.36335613462,4913.75487545477
"108","Marker1279188",1279188,0.0315940897593179,0.984327074003816,0.0776724382681468,0.961908238410104,0.109792833663952,0.998547218488368,2907.58689910144,2666.90210171783,3148.27169648506,4985.3840054054,4022.12875414642,6179.32821164162,3045.01143746415,2772.05707137965,3317.96580354864,4951.44730535749,3875.62781802865,6325.89907206376
"109","Marker2257612",2257612,0.0716458038984252,0.964811144527057,0.0428418933310864,0.978806852356204,0.104152088917726,0.99869021137432,2914.61962873424,2679.76220959307,3149.47704787541,1769.83915466091,1395.32392565593,2244.87703233381,2994.87957428113,2727.06475169231,3262.69439686995,1720.41802107344,1301.51314217168,2274.15157890417
"110","Marker2786798",2786798,0.13041367516067,0.936873662653995,0.262644786091324,0.876935011063963,0.393349224267623,0.983017792635342,2846.13415733823,2598.73992491085,3093.52838976562,2162.4754027792,1700.314356703,2750.25606246873,3117.18341857017,2860.02552818049,3374.34130895986,2057.10766536702,1581.98901089889,2674.91867374433
"111","Marker3600256",3600256,1.82156755232299,0.402208858746456,1.28210112087119,0.52673876236281,2.01519866552241,0.73296327085936,3085.50931806393,2823.3528360309,3347.66580009697,5621.6510015115,4485.02874892476,7046.32272209441,2995.08485299375,2752.46138012866,3237.70832585884,5291.2669798347,4244.12148767968,6596.77305024454
"112","Marker3792470",3792470,0.308177678335319,0.857195865061519,0.234180400807828,0.889504955838446,0.450674775796303,0.978121715582818,3034.44993069322,2766.14331810368,3302.75654328277,4347.07676654263,3430.05561647021,5509.26239314487,2985.93645525539,2746.8547595904,3225.01815092037,4038.93789616344,3222.81253734168,5061.73385515028
"113","Marker4244800",4244800,1.03816494408219,0.595066287522463,0.260967108316423,0.877670926867255,1.21107237858095,0.876272280217708,3166.62563632245,2868.51686039669,3464.7344122482,3376.58721546095,2581.45772685256,4416.62906388764,2746.22521415,2534.37458226789,2958.07584603211,3006.39247337277,2430.07096552839,3719.39578397751
"114","Marker4761517",4761517,0.219010015993052,0.896277675795383,0.242614041993099,0.88576197031897,0.381725575997433,0.983945557059351,2967.92205716297,2703.34396911915,3232.50014520679,2012.16618934685,1535.0507559209,2637.57583124454,2909.39847696761,2668.18598785292,3150.61096608229,2104.02125419671,1661.66008573228,2664.14622107301
"115","Marker5381227",5381227,0.234940490689599,0.889166968209399,0.420172959429624,0.810514149906752,0.570006366610613,0.966337634538757,2962.70737146984,2715.88053174484,3209.53421119485,3199.55380643906,2525.93033821814,4052.8214121377,3054.70339336035,2783.35485857384,3326.05192814686,3386.84469385821,2647.2402548129,4333.08497763315
"116","Marker5482369",5482369,0.106191835775411,0.948289050237282,0.250798695780218,0.8821445496689,0.344944640822743,0.986731111577825,2878.83917134789,2646.88345319485,3110.79488950093,2175.2565338253,1721.74575249507,2748.22283202537,3091.70338178597,2822.60211049179,3360.80465308015,2262.47953990524,1742.8387204372,2937.05528140077
"117","Marker5567793",5567793,0.410786172473049,0.81432715269381,0.420509617146801,0.810377728467183,0.622142090941188,0.96057170057403,3054.9983793,2800.14636151354,3309.85039708646,6049.61747944763,4854.70768435958,7538.63549097832,2939.53072065,2694.16921352457,3184.89222777543,5844.81282347678,4698.45765856762,7270.86193469992
"118","Marker5903811",5903811,0.0167240740954472,0.991672827536741,0.135952616483026,0.93428260811292,0.148027755166732,0.99739244541154,2956.55003414333,2703.34288571727,3209.75718256939,3055.5372609767,2394.76393461151,3898.63393977142,2954.25984872857,2698.38058812874,3210.1391093284,3170.62481948136,2499.5990537292,4021.78970699847
"119","Marker7095819",7095819,0.0398957561533681,0.980249764478313,0.227374455094004,0.892537073239811,0.257261549490728,0.992403420482837,2937.0436963523,2690.87538059909,3183.21201210552,5097.25194360425,4088.9128903913,6354.25064633523,3023.71343260339,2760.82444345991,3286.60242174686,5197.41717041348,4123.91428089521,6550.36535760507
"120","Marker9445755",9445755,0.386774483056808,0.824162762289332,0.045193512485776,0.97765663823374,0.402636685842635,0.982260461486716,3151.54783924032,2897.97018403647,3405.12549444417,3089.11827582297,2430.11066088967,3926.8383434563,2866.80648538064,2618.58762078724,3115.02534997405,3020.05691883967,2375.78229762365,3839.04863764424
"121","Marker13341026",13341026,0.402759233169962,0.817601997356492,0.0478684433598711,0.976349930303937,0.453411295545426,0.977875021794466,3210.50774735254,2948.5502523968,3472.46524230828,2980.68196120962,2327.56923085553,3817.05722695725,2738.3505653985,2502.27947686255,2974.42165393446,2856.35105457932,2264.7228031819,3602.53419779827
"122","Marker14002024",14002024,0.0765633502892163,0.962441806772022,0.0295697755114358,0.985323872037073,0.104436425312366,0.998683174405413,3057.895165816,2771.59631768218,3344.19401394982,2292.31597549022,1735.96308998527,3026.9724983221,2879.19484180411,2650.95202636434,3107.43765724387,2206.71088917796,1753.17501835963,2777.57377182616
"123","Marker14446091",14446091,0.0905351849090688,0.9557416983448,0.114156806346358,0.94452001309728,0.178376921479249,0.996251470113839,3029.04906713077,2748.68454537821,3309.41358888332,3249.30952562454,2503.37317949552,4217.51438410873,2951.19531926266,2724.47270909692,3177.91792942841,3149.82275408376,2534.97540041875,3913.79868242702
"124","Marker14463558",14463558,0.38431828628766,0.825175537012536,0.937577936109618,0.625759624494129,1.17357329911047,0.882430141244023,2888.00388441351,2678.62183514899,3097.38593367802,3413.04182736469,2755.50299586071,4227.48751601421,3129.27195683148,2827.66338815378,3430.88052550917,4275.73540062362,3328.21819560005,5493.00320523305
"125","Marker14677905",14677905,0.425373309565946,0.808409408755337,0.0649116358717156,0.968065220006106,0.461555045843423,0.97713405960239,3104.8417762902,2820.27075484189,3389.41279773851,1460.89527166212,1090.48436224078,1957.12572198581,2787.94973446806,2560.28808724228,3015.61138169383,1391.65315835857,1088.04005605845,1779.98824802949
"126","Marker16354729",16354729,NA,NA,NA,NA,NA,NA,3113.77760671071,2849.9841863281,3377.57102709331,4502.43582748912,3538.83322996281,5728.42150599754,2809.74599168933,2586.13687842743,3033.35510495123,4407.51987215864,3579.48384153799,5427.10409753561
"127","Marker19643677",19643677,0.496613076148216,0.780120769903656,0.551151297800841,0.759135002193635,0.837814559785769,0.933307803069361,2828.78913389718,2599.02880593621,3058.54946185815,3346.5786155544,2682.7038705664,4174.73898366629,3058.78324664444,2776.08075006943,3341.48574321946,3609.71452146871,2801.31309519086,4651.40399652983
"128","Marker20407982",20407982,0.215105905416596,0.898028968125756,0.487140141827917,0.783824550805307,0.710662412139029,0.950007548069323,3158.36554288136,2877.08037156623,3439.65071419649,12320.1957003824,9966.31465725638,15230.0250710232,2809.80849445539,2587.757599698,3031.85938921277,9779.85134290787,7991.01800570349,11969.1248625783
"129","Marker22887771",22887771,0.500295782193513,0.7786856138859,0.394148412293572,0.821129698180892,0.802939063452646,0.938053608115481,3036.51944571875,2771.93014068985,3301.10875074765,24972.5226839831,20674.8190559072,30163.5959916111,2756.2755423125,2511.61458666823,3000.93649795676,20609.2598644067,16841.4150838222,25220.0655375241
"130","Marker24367726",24367726,0.29428248432204,0.863172052520024,0.601619003406035,0.740218769731467,0.872470512377317,0.928476719675178,2765.04075192742,2534.234224552,2995.84727930284,14624.9695022913,11991.1996634512,17837.2255442364,3137.03418192063,2866.46259058867,3407.60577325259,18107.1458418944,14869.7883173943,22049.3206454124
"131","Marker25320944",25320944,0.287015566810825,0.866314057287481,0.042529983271895,0.978959514111706,0.316397501144377,0.98873122022685,2792.12180879275,2557.66656564999,3026.57705193551,2124.06629299428,1674.54086842871,2694.26545633846,3129.93197401403,2863.92681352326,3395.9371345048,2191.18066019524,1686.76249149989,2846.44264370872
"132","Marker25776610",25776610,0.0946402413424428,0.953782023373158,0.0624627799329034,0.969251272107194,0.159556968905051,0.996981992027783,3084.49175288269,2811.54858212707,3357.43492363831,2283.80995977465,1740.4004835953,2996.88949843956,2866.55160959054,2640.0251804192,3093.07803876188,2260.6381331876,1800.13772411463,2838.94098810434
"133","Marker28673102",28673102,1.130952577607,0.568089507639592,0.298933483474792,0.861167078464274,1.38088710854924,0.847510032851203,2816.65186969718,2597.58771791619,3035.71602147818,13101.3581323494,10855.103519297,15812.4318765771,2892.1943937551,2590.46696176723,3193.92182574297,15529.5362341047,12383.2467919247,19475.2232349629
"134","Marker31470876",31470876,0.327258922717822,0.849056571868493,0.0650828786327284,0.967982336473901,0.362498425371467,0.985430498111911,3044.93871088077,2762.9662408685,3326.91118089303,3945.3718501565,3057.72295797146,5090.70286941038,2828.78913389718,2598.99843540018,3058.57983239418,3740.82519422397,3007.73126412588,4652.600882482
"135","Marker36934916",36934916,0.453505582154982,0.797117812570873,0.74327087408849,0.689605601359715,1.26133948434174,0.867899870992847,3167.54909592,2875.17636833676,3459.92182350325,10412.5255901924,8247.0287340349,13146.6365236447,2738.64927196479,2528.77017022785,2948.52837370173,8615.47518836226,7084.43024283168,10477.4004651102
"136","Marker39960407",39960407,0.127285048877337,0.938340373334867,0.02214150273696,0.988990303882575,0.147633416651183,0.997405980854777,3063.21294086415,2785.99613899556,3340.42974273274,2863.67926371478,2202.82633958452,3722.78957177205,2859.95861148194,2631.25083977394,3088.66638318994,2748.60939814352,2194.58541843894,3442.49695641231
"137","Marker40420277",40420277,0.968718035308667,0.616091974306889,0.581637526581104,0.747651167577306,1.9459500196316,0.745699593960952,3076.10051463455,2796.07842625553,3356.12260301356,47178.9486428646,38967.8685837279,57120.2191945269,2691.44251177353,2480.46961309655,2902.41541045052,36753.6379643785,30946.9021913706,43649.9231898332
"138","Marker55989528",55989528,0.51714423261907,0.772153344191665,0.0781636661091468,0.961672009368265,0.600897270416277,0.962963927576705,2722.08756347465,2497.76987042143,2946.40525652788,2070.95859869805,1638.43577007418,2617.66106176211,3248.4095157125,2976.00107223059,3520.81795919442,2235.76292796285,1717.37491533744,2910.62587755969
"139","Marker58581120",58581120,0.373375712905816,0.829702682307439,0.590983546319896,0.744165536828776,0.936681299388201,0.91924031352755,3215.78772999821,2950.90379815524,3480.67166184119,1302.30667069752,981.689504935268,1727.63654497365,2787.32099381,2547.69278552803,3026.94920209197,1316.38318964538,1022.3535843971,1694.97591481801
"140","Marker61690103",61690103,0.303615781193806,0.859153316318939,0.0918445375652757,0.955116201650392,0.38201199477516,0.983922966140323,3141.03315962075,2862.78701910718,3419.27930013432,3836.12255817384,2978.07350744457,4941.39457758301,2778.87306520147,2541.83634986949,3015.90978053345,3690.43287781809,2951.22614298705,4614.79201044758
"141","Marker71283864",71283864,1.14486290984078,0.564152059420523,0.48377924058395,0.785142836606103,1.20549586283264,0.877192933533317,3226.86023836182,2954.21016920478,3499.51030751886,10270.1087215163,8225.46198831908,12823.0041426914,2846.54245159863,2620.25012500246,3072.83477819481,9726.15280206087,8021.45323975691,11793.1309329559
"142","Marker73132331",73132331,0.44754315476069,0.799497736880766,0.243445988506959,0.885393593650045,0.66794190366635,0.955222692506499,2770.86259891,2541.63580190078,3000.08939591922,5580.33296453549,4526.80026837439,6879.05676171219,3231.14454468621,2962.61441843243,3499.67467093998,6005.19347310436,4771.99096777859,7557.08652696855
"143","Marker80735622",80735622,0.502617734838306,0.7777821029045,0.11866698044577,0.942392438082622,0.62535973179626,0.960204382137999,3245.38352946251,2970.57329370363,3520.19376522138,7356.33367923625,5852.13436382239,9247.16382706552,2712.54253035374,2483.93326913447,2941.15179157301,6588.17278372519,5344.88805170778,8120.66037834956
"144","Marker82042949",82042949,0.626474402339363,0.731076479804332,0.0856637413251617,0.958072456613975,0.723801315500598,0.948361622441267,3288.38983474406,3025.53622132365,3551.24344816448,6025.04805038079,4799.45459330977,7563.61026104919,2691.77579577301,2449.43805245741,2934.11353908862,5699.82930834688,4573.83138498874,7103.02838248814
"145","Marker88396859",88396859,0.594455342770131,0.742874861758587,0.112185067960113,0.945451645438835,0.682773786393742,0.953436150431312,2756.78037147535,2535.13774034523,2978.42300260547,5433.11459151414,4425.27890948198,6670.47993320252,3158.82955434815,2879.40522954311,3438.25387915319,5958.6270022653,4693.9755297493,7564.00103219573
"146","Marker95692145",95692145,0.394646438988011,0.820925251382294,0.138065773059308,0.933295986707363,0.545329750647586,0.968940719218322,2754.01528633857,2530.51231886511,2977.51825381202,3651.37911105374,2932.3192224384,4546.7660241823,3178.31287669285,2904.11621395759,3452.50953942812,4040.2597006018,3161.70520992231,5162.94131314921
"147","Marker99203967",99203967,0.321997090878316,0.851293309364163,0.109431217841171,0.946754358165037,0.398836433963001,0.982572057528169,2804.68693534853,2571.85621264138,3037.51765805568,1431.44200711475,1112.51111712355,1841.80291611877,3077.40258536,2800.56978930162,3354.23538141838,1526.78497219482,1153.60408114633,2020.68663713773
"148","Marker99369080",99369080,0.188267007523175,0.910161244179639,0.120467449270734,0.941544445733014,0.312876626780423,0.988967854251693,3146.18949081455,2867.32198190743,3425.05699972167,6494.85300582329,5138.36086459072,8209.44979904828,2815.12618903913,2585.44743025414,3044.80494782413,5918.90104187182,4801.78644109754,7295.90746552731
"149","Marker105218837",105218837,0.0149404706567445,0.992557597530434,0.0531075215276252,0.973795690428153,0.0682486291244126,0.99943084317792,2923.73231534853,2691.25146195314,3156.21316874392,4164.84393665061,3343.29880678495,5188.26644553973,3005.80565344464,2734.66106059556,3276.95024629373,4434.16586210678,3480.64968635842,5648.8956558119
"150","Marker108932696",108932696,0.486519978761203,0.784067638010382,0.091211715220245,0.955418458903909,0.59379568326752,0.963750626031667,2739.26301337808,2518.21804519386,2960.30798156231,6541.38171022697,5351.5244065507,7995.791746089,3214.61002454706,2930.24919582843,3498.97085326569,7118.87770668778,5598.80137032642,9051.65524738407
"151","Marker112936896",112936896,0.666407898289028,0.716624024393893,0.654218293845922,0.721005043249856,0.963632803820826,0.915259389524923,3016.30214574666,2750.68336067755,3281.92093081577,10237.9124464525,8272.96530622087,12669.5625306697,3012.46419302615,2771.10148102465,3253.82690502765,9569.32710938937,7797.61945466107,11743.5868548005
"152","Marker113351936",113351936,0.0156947177619235,0.992183351256081,0.0491929978368479,0.975703530040014,0.0625977869761223,0.99952029101916,2953.43122682174,2719.90698046514,3186.95547317833,5166.21161697094,4175.25206933592,6392.36674291872,2995.44520172542,2731.36764801127,3259.52275543957,5433.83368016895,4316.03940598919,6841.12114981288
"153","Marker126580796",126580796,0.398018913278999,0.819542143181678,0.154117814900383,0.925835313402489,0.565515576291698,0.96681752270621,2763.09465722739,2531.9001608835,2994.28915357129,2708.35630161427,2163.77705905169,3389.99520574848,3263.38285501915,2969.58521309323,3557.18049694506,2763.92123753426,2089.40487951415,3656.18970367738
"154","Marker130205257",130205257,0.0236632744976261,0.988238081338612,0.0400656481757574,0.980166499707401,0.0612231630256733,0.999540918387256,2995.37071867581,2743.38803096308,3247.35340638853,3824.69443965004,3028.0983447914,4830.84956003886,2919.5708956619,2669.02208809445,3170.11970322936,3834.24674690028,3041.31555679615,4833.91079997056
"155","Marker131425968",131425968,0.309080759730477,0.8568088936159,0.131462651051245,0.936382412550316,0.42056515065767,0.980758811330257,3154.157110718,2866.10176769749,3442.21245373851,8984.32280275995,7092.26011591657,11381.1471808604,2793.56513051507,2565.14822567456,3021.98203535558,8536.36248597586,7019.03084658705,10381.7017027939
"156","Marker131560510",131560510,0.336082859041727,0.845318812805802,0.166092749882527,0.920308466979385,0.50174077847413,0.973331292783425,2809.49157885556,2578.95727852859,3040.02587918253,4978.80473624743,4037.31774631764,6139.84287570354,3231.24969727255,2946.66116316076,3515.83823138434,5197.47366149302,4051.63178812006,6667.37104322303
"157","Marker132620909",132620909,0.0783575791827428,0.961578773500687,0.00684628196060871,0.996582711287164,0.0960081204709209,0.998884023092261,2919.19455559667,2663.34382878829,3175.04528240505,2978.12542631999,2331.46281910262,3804.14861529184,2972.4912002456,2735.10304764461,3209.87935284658,2939.6890757304,2335.80360186923,3699.69969009938
"158","Marker132976794",132976794,0.592027266740251,0.743777287760002,0.0475822355816591,0.976489659773768,0.65822053899884,0.956379458633226,3335.39839751874,3045.46854232805,3625.32825270943,13869.0387078209,11020.0496201124,17454.5706516587,2729.68744489999,2504.07928782322,2955.29560197677,13282.7105278427,11037.1888202792,15985.0847746935
"159","Marker133071672",133071672,0.387027802067843,0.824058380851985,0.153278787318913,0.926223795565526,0.537403388920381,0.969759084615122,2763.0946572274,2531.9163515412,2994.2729629136,7319.08389273279,5995.91873077221,8934.24201264342,3223.27271687292,2932.84516053822,3513.70027320761,7480.08474300625,5849.36047813696,9565.43334466808
"160","Marker134503627",134503627,0.0877950426023295,0.957052029894535,0.108237485046439,0.947319612701924,0.196449872907295,0.995480489674139,3080.29395309194,2818.48223862773,3342.10566755615,9183.31187563911,7427.6384835243,11353.9743745363,2854.20884999825,2604.79395887468,3103.62374112181,8239.92590219742,6604.1673723511,10280.8386047207
"161","Marker134922877",134922877,0.0499541013529975,0.975332294987854,0.217254563371795,0.897064707641809,0.269621294928455,0.991689880659007,2905.10285037541,2669.54407543815,3140.66162531267,1060.66267934266,804.831381821749,1397.81492715143,3050.80575143065,2786.21964028012,3315.39186258118,1190.34947023164,905.258767291078,1565.22301962434
"162","Marker135330002",135330002,0.0856419659252545,0.958082887876203,0.241758725689071,0.886140854657035,0.328016354573159,0.987934575218132,3066.85142545556,2802.06353389807,3331.63931701305,5585.24725427615,4467.97060284431,6981.91408679828,2898.42889557213,2662.85083214909,3134.00695899518,4806.44801528355,3831.0332188819,6030.21200906358
"163","Marker136563244",136563244,0.428465222877311,0.807160608393688,0.062255135186341,0.969351907298572,0.492755032121463,0.974202433960462,3241.47712522708,2948.36318406034,3534.59106639382,3530.70745245107,2698.39525159132,4619.74394130809,2757.65401422133,2534.18618691104,2981.12184153162,3352.79891543172,2703.97437200876,4157.31032205349
"164","Marker140657339",140657339,0.638663258724849,0.726634535997114,0.117236780637239,0.943066583836929,0.740695236072899,0.946217165355563,2799.95511703612,2572.60921899162,3027.30101508061,16937.2625794892,14106.0107016327,20336.7819402944,3313.323691038,3025.3268211899,3601.3205608861,18161.4301880608,14582.2060911418,22619.1801442289
"165","Marker141162599",141162599,0.458718605563966,0.795042821082123,0.10378718661401,0.949429887162699,0.573321066739988,0.965981684220524,3267.20199042116,2982.97020095363,3551.43377988868,9445.84426633116,7498.95605418472,11898.1859953681,2748.89173514325,2529.89419738822,2967.88927289827,8535.67600745956,7034.11387669315,10357.7744377622
"166","Marker144031238",144031238,0.60625084911901,0.738506463713496,0.574435826837852,0.750348200078496,0.909599297932079,0.923179622522978,3153.85808176557,2898.48200200909,3409.23416152205,6033.28983455402,4825.97461389186,7542.63939204148,2850.12396148182,2605.44305430927,3094.80486865436,6009.86542766453,4848.87510863989,7448.83744155015
"167","Marker144612145",144612145,0.206944431868995,0.901701075315563,0.104680905536886,0.949005720213214,0.304707647058806,0.989508256429204,2793.94310127097,2541.8488669373,3046.03733560464,7531.37638584536,6069.33346422198,9345.61111193455,3109.56947907461,2859.13006600286,3360.00889214635,7543.92170094887,6089.90770007965,9345.09313323467
"168","Marker144685224",144685224,0.161465872826849,0.922440008689082,0.0734123183896303,0.963959344327741,0.210907296811291,0.994815629337443,2968.92567831936,2711.27983447744,3226.57152216128,2900.27833975707,2276.08430830745,3695.6515263352,3039.87700731167,2789.1320846423,3290.62192998105,2770.89059513822,2165.84929854903,3544.9533332578
"169","Marker144685641",144685641,0.667609110273245,0.716193744937898,0.296156369595415,0.86236368857568,0.727278601959614,0.947922796223304,2991.49414487385,2742.84031224627,3240.14797750142,3094.19096254168,2447.58560653991,3911.61710017129,3055.94481231167,2801.72942507213,3310.16019955121,3036.12897095925,2378.77747370623,3875.13301693408
"170","Marker145178799",145178799,0.0566618830537398,0.972066616353656,0.0262033567075471,0.986983775032708,0.0773649957567464,0.999270849165418,2889.12798407741,2641.17976789258,3137.07620026225,5188.65521853034,4144.27394268725,6496.22668508374,3025.19880443676,2782.69985331833,3267.69775555519,5331.1014987569,4301.46290490305,6607.2040648433
"171","Marker145943721",145943721,0.360174525768269,0.835197326503713,0.0613229346487879,0.969803827795053,0.435348084253996,0.979481894737725,2796.845693495,2582.21832513995,3011.47306185005,1938.99542325868,1551.29714682425,2423.5867764695,3261.42520576875,2966.52896188795,3556.32144964955,2063.95690420673,1547.48615258159,2752.79885077875
"172","Marker148238766",148238766,0.275759054562749,0.87120364169506,0.170069425944894,0.918480400663229,0.386504884574438,0.983566804067056,2957.11927270161,2697.93465191852,3216.3038934847,2779.71778062849,2178.23614876402,3547.28799461277,3080.37879410345,2824.5078568672,3336.24973133969,2649.07220119212,2058.76772103888,3408.63296787445
"173","Marker148564999",148564999,0.297163072851582,0.861929725636174,0.483045310834903,0.78543100932002,0.765174933288617,0.943054930529034,2839.01969969729,2608.24749367389,3069.7919057207,5283.18617990335,4300.82737366678,6489.92712016818,3223.64679012553,2924.80734708861,3522.48623316245,5474.75559474384,4229.19744736004,7087.14813986488
