"","SNP Name","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"397","umc2240",804.95,5.17250850984547,0.0229470566926082,1.03664592140693,0.308602826909818,6.22632712679832,0.0444600803413789,62.844942935852,62.844942935852,62.844942935852,62.844942935852,62.844942935852,62.844942935852,62.844942935852,62.844942935852,62.844942935852,62.844942935852,62.844942935852,62.844942935852
"398","umc1914",808.35,17.3182569590638,3.16134932349179e-05,1.75777753526773,0.184901967701789,19.9382302750237,4.68239779207794e-05,61.3349975037443,61.3349975037443,61.3349975037443,61.3349975037443,61.3349975037443,61.3349975037443,61.3349975037443,61.3349975037443,61.3349975037443,61.3349975037443,61.3349975037443,61.3349975037443
"399","AY106137",808.46,16.6978606503366,4.38303977880273e-05,1.80767688994962,0.17878716022276,19.3412069890577,6.31117562393738e-05,62.4372328021765,62.4372328021765,62.4372328021765,62.4372328021765,62.4372328021765,62.4372328021765,62.4372328021765,62.4372328021765,62.4372328021765,62.4372328021765,62.4372328021765,62.4372328021765
"400","IDP630",808.81,16.7988870544995,4.15576688370821e-05,1.8064142987417,0.17893896775764,19.4331436774254,6.02762835809019e-05,62.1994475138122,62.1994475138122,62.1994475138122,62.1994475138122,62.1994475138122,62.1994475138122,62.1994475138122,62.1994475138122,62.1994475138122,62.1994475138122,62.1994475138122,62.1994475138122
"401","AY109506",809.45,17.1944981414689,3.37412140461815e-05,1.79596408957812,0.180201183574302,19.8294646784906,4.94409099797328e-05,61.0665137614679,61.0665137614679,61.0665137614679,61.0665137614679,61.0665137614679,61.0665137614679,61.0665137614679,61.0665137614679,61.0665137614679,61.0665137614679,61.0665137614679,61.0665137614679
"402","nfc103a",809.71,17.2940788829027,3.20182999532648e-05,1.79606093298289,0.180189439297589,19.9219131401907,4.72075571020063e-05,61.6438053097345,61.6438053097345,61.6438053097345,61.6438053097345,61.6438053097345,61.6438053097345,61.6438053097345,61.6438053097345,61.6438053097345,61.6438053097345,61.6438053097345,61.6438053097345
"403","gpm838c",810.37,16.5425781760571,4.75698047315418e-05,0.521460236245279,0.470219450643769,17.423733892324,0.000164620629550519,61.7707156308851,61.7707156308851,61.7707156308851,61.7707156308851,61.7707156308851,61.7707156308851,61.7707156308851,61.7707156308851,61.7707156308851,61.7707156308851,61.7707156308851,61.7707156308851
"404","cdj2",810.75,10.7839918442801,0.00102381650385116,0.118949445854396,0.730176704967444,10.9863626275966,0.00411473307294818,62.2427055702918,62.2427055702918,62.2427055702918,62.2427055702918,62.2427055702918,62.2427055702918,62.2427055702918,62.2427055702918,62.2427055702918,62.2427055702918,62.2427055702918,62.2427055702918
"405","ufg53",813.65,8.9626494554025,0.00275554991441985,0.200144803271514,0.654603990376728,9.31821117535121,0.00947493310993907,62.6427406199021,62.6427406199021,62.6427406199021,62.6427406199021,62.6427406199021,62.6427406199021,62.6427406199021,62.6427406199021,62.6427406199021,62.6427406199021,62.6427406199021,62.6427406199021
"406","IDP3841",816.54,11.3620380118614,0.000749605255480972,0.351533439177074,0.553246368324647,11.4682642423767,0.00323368759981982,61.3029585798816,61.3029585798816,61.3029585798816,61.3029585798816,61.3029585798816,61.3029585798816,61.3029585798816,61.3029585798816,61.3029585798816,61.3029585798816,61.3029585798816,61.3029585798816
"407","csu696",819.95,13.2295944799651,0.000275563423177088,0.441330320251491,0.50648106437001,13.3417833395735,0.00126726826224965,60.483643361129,60.483643361129,60.483643361129,60.483643361129,60.483643361129,60.483643361129,60.483643361129,60.483643361129,60.483643361129,60.483643361129,60.483643361129,60.483643361129
"408","rz403",824.25,21.9934573679755,2.73581476547748e-06,0.0158222765906578,0.899900824464768,22.02856086815,1.64648881711036e-05,61.3650042992261,61.3650042992261,61.3650042992261,61.3650042992261,61.3650042992261,61.3650042992261,61.3650042992261,61.3650042992261,61.3650042992261,61.3650042992261,61.3650042992261,61.3650042992261
"409","IDP3803",827.04,22.9910358988946,1.6275854895726e-06,0.0158039372605563,0.899958547767989,23.2000034129384,9.1660720946146e-06,60.9979643765903,60.9979643765903,60.9979643765903,60.9979643765903,60.9979643765903,60.9979643765903,60.9979643765903,60.9979643765903,60.9979643765903,60.9979643765903,60.9979643765903,60.9979643765903
"410","chrom7",831.45,19.5261767616018,9.92305259723027e-06,0.145441972315201,0.702929792946477,19.5341954018573,5.73064313298434e-05,61.5304017372422,61.5304017372422,61.5304017372422,61.5304017372422,61.5304017372422,61.5304017372422,61.5304017372422,61.5304017372422,61.5304017372422,61.5304017372422,61.5304017372422,61.5304017372422
"411","glb1",837.75,17.4734329709756,2.91350745155328e-05,0.148941009917385,0.699549428115518,17.4798447940758,0.000160066309047296,61.8502127659575,61.8502127659575,61.8502127659575,61.8502127659575,61.8502127659575,61.8502127659575,61.8502127659575,61.8502127659575,61.8502127659575,61.8502127659575,61.8502127659575,61.8502127659575
"412","umc2047",840.75,18.7964331809472,1.45438864019186e-05,0.19279921089525,0.660596998934268,18.816489042803,8.20448489828349e-05,61.4264367816092,61.4264367816092,61.4264367816092,61.4264367816092,61.4264367816092,61.4264367816092,61.4264367816092,61.4264367816092,61.4264367816092,61.4264367816092,61.4264367816092,61.4264367816092
"413","IDP2516",841.93,18.796980908929,1.45397102043576e-05,0.191300980406554,0.661836021528493,18.8165347552522,8.20429737687695e-05,61.6559697970741,61.6559697970741,61.6559697970741,61.6559697970741,61.6559697970741,61.6559697970741,61.6559697970741,61.6559697970741,61.6559697970741,61.6559697970741,61.6559697970741,61.6559697970741
"414","gpm138b",842.79,18.6511884741767,1.56949407729813e-05,1.0208655916281,0.312313776350799,19.2211925525725,6.70148530193509e-05,63.859437751004,63.859437751004,63.859437751004,63.859437751004,63.859437751004,63.859437751004,63.859437751004,63.859437751004,63.859437751004,63.859437751004,63.859437751004,63.859437751004
"415","IDP3798",843.45,18.626312831394,1.59010634732271e-05,1.04787012533977,0.305998126522957,19.2183746382288,6.71093406259953e-05,61.3231821006836,61.3231821006836,61.3231821006836,61.3231821006836,61.3231821006836,61.3231821006836,61.3231821006836,61.3231821006836,61.3231821006836,61.3231821006836,61.3231821006836,61.3231821006836
"416","umc140a",844.55,18.7867404961221,1.46179886985359e-05,1.04739192683197,0.306108515046717,19.3848332864994,6.17499962460007e-05,61.4399079930995,61.4399079930995,61.4399079930995,61.4399079930995,61.4399079930995,61.4399079930995,61.4399079930995,61.4399079930995,61.4399079930995,61.4399079930995,61.4399079930995,61.4399079930995
"417","bnlg1331",845.45,19.3275863836129,1.101040713413e-05,1.01234878464628,0.314340799753583,19.8600279910739,4.8691114635569e-05,62.3076199435559,62.3076199435559,62.3076199435559,62.3076199435559,62.3076199435559,62.3076199435559,62.3076199435559,62.3076199435559,62.3076199435559,62.3076199435559,62.3076199435559,62.3076199435559
"418","AY110452",853.85,24.4115275103816,7.78017594209682e-07,0.440873739693464,0.506701039652017,24.462607400918,4.87542293949066e-06,60.2300133988388,60.2300133988388,60.2300133988388,60.2300133988388,60.2300133988388,60.2300133988388,60.2300133988388,60.2300133988388,60.2300133988388,60.2300133988388,60.2300133988388,60.2300133988388
"419","IDP3993",857.65,12.2582874553582,0.000463196405001257,0.538500458724114,0.46305485019087,12.6008297335702,0.00183554311317506,61.5444947209653,61.5444947209653,61.5444947209653,61.5444947209653,61.5444947209653,61.5444947209653,61.5444947209653,61.5444947209653,61.5444947209653,61.5444947209653,61.5444947209653,61.5444947209653
"420","gpm129",864.62,17.3121022059696,3.17160499073061e-05,0.317047942970786,0.573387147439338,17.4585856365038,0.000161776821397612,61.4161943319838,61.4161943319838,61.4161943319838,61.4161943319838,61.4161943319838,61.4161943319838,61.4161943319838,61.4161943319838,61.4161943319838,61.4161943319838,61.4161943319838,61.4161943319838
"421","AY112283",867.66,12.2281825051894,0.000470730308302182,0.145831607625989,0.702551081610542,12.2706478636712,0.00216502378415405,61.8358951175407,61.8358951175407,61.8358951175407,61.8358951175407,61.8358951175407,61.8358951175407,61.8358951175407,61.8358951175407,61.8358951175407,61.8358951175407,61.8358951175407,61.8358951175407
"422","IDP2347",870.75,13.6670861212294,0.000218246343165675,0.149208658101722,0.699292742779031,13.6950034505506,0.00106210581327315,61.456983805668,61.456983805668,61.456983805668,61.456983805668,61.456983805668,61.456983805668,61.456983805668,61.456983805668,61.456983805668,61.456983805668,61.456983805668,61.456983805668
"423","IDP340",872.97,17.0864850485118,3.57155627019553e-05,0.32018582006433,0.571495995305388,17.1800425860908,0.000185952128125837,61.5718186783179,61.5718186783179,61.5718186783179,61.5718186783179,61.5718186783179,61.5718186783179,61.5718186783179,61.5718186783179,61.5718186783179,61.5718186783179,61.5718186783179,61.5718186783179
"424","d8",875.24,17.5866753076593,2.74505025605885e-05,0.231732076053541,0.630242483810213,17.6373163395155,0.000147946746520632,61.3748787584869,61.3748787584869,61.3748787584869,61.3748787584869,61.3748787584869,61.3748787584869,61.3748787584869,61.3748787584869,61.3748787584869,61.3748787584869,61.3748787584869,61.3748787584869
"425","mmp195d",878.15,16.9112565404763,3.91686183804329e-05,0.393007767650727,0.530722613491902,17.0500159638954,0.000198443133111287,61.6854077253219,61.6854077253219,61.6854077253219,61.6854077253219,61.6854077253219,61.6854077253219,61.6854077253219,61.6854077253219,61.6854077253219,61.6854077253219,61.6854077253219,61.6854077253219
"426","tb1",881.15,13.1232871527748,0.000291647872846195,0.680647927270026,0.409363701975702,13.4644156027089,0.00119189857582478,61.8759018759019,61.8759018759019,61.8759018759019,61.8759018759019,61.8759018759019,61.8759018759019,61.8759018759019,61.8759018759019,61.8759018759019,61.8759018759019,61.8759018759019,61.8759018759019
"427","gpm350a",883.48,0.689928782157665,0.406188605595606,5.75321324337098,0.0164585257199449,6.50713802690642,0.0386360688189635,62.9226730310263,62.9226730310263,62.9226730310263,62.9226730310263,62.9226730310263,62.9226730310263,62.9226730310263,62.9226730310263,62.9226730310263,62.9226730310263,62.9226730310263,62.9226730310263
"428","IDP437",885.15,0.213039986862108,0.6443950564324,4.50854628587331,0.033725893033697,4.7653166493547,0.0923048747497927,60.7452702702703,60.7452702702703,60.7452702702703,60.7452702702703,60.7452702702703,60.7452702702703,60.7452702702703,60.7452702702703,60.7452702702703,60.7452702702703,60.7452702702703,60.7452702702703
"429","chb101b",886.32,6.86138999856063e-06,0.997910003218036,5.02778123292427,0.0249438340982089,5.02778564578669,0.0809524913527156,63.0458978772232,63.0458978772232,63.0458978772232,63.0458978772232,63.0458978772232,63.0458978772232,63.0458978772232,63.0458978772232,63.0458978772232,63.0458978772232,63.0458978772232,63.0458978772232
"430","IDP3977",888.35,0.128929799517949,0.719544250087518,6.11238935615613,0.0134237535854631,6.23123834411627,0.0443510377209095,63.3127114548091,63.3127114548091,63.3127114548091,63.3127114548091,63.3127114548091,63.3127114548091,63.3127114548091,63.3127114548091,63.3127114548091,63.3127114548091,63.3127114548091,63.3127114548091
"431","AI665421",888.36,0.128893595343248,0.719581966444355,6.11169389874487,0.0134290365108966,6.23050334817933,0.0443673396324478,63.5619977037887,63.5619977037887,63.5619977037887,63.5619977037887,63.5619977037887,63.5619977037887,63.5619977037887,63.5619977037887,63.5619977037887,63.5619977037887,63.5619977037887,63.5619977037887
"432","AY110019",889.36,1.17358082209845,0.278666697770286,9.91205029054102,0.00164200091801463,10.9674105081498,0.00415390985690721,63.0373931623932,63.0373931623932,63.0373931623932,63.0373931623932,63.0373931623932,63.0373931623932,63.0373931623932,63.0373931623932,63.0373931623932,63.0373931623932,63.0373931623932,63.0373931623932
"433","IDP1636",889.37,1.17360450545274,0.27866184765373,9.91208166854046,0.00164197292333866,10.967459021785,0.00415380909749558,62.9685598377282,62.9685598377282,62.9685598377282,62.9685598377282,62.9685598377282,62.9685598377282,62.9685598377282,62.9685598377282,62.9685598377282,62.9685598377282,62.9685598377282,62.9685598377282
"434","gpm266",889.75,1.16974070760604,0.27945452451377,9.88282227220806,0.00166828857399393,10.9338537371086,0.00422419373407955,62.9251908396947,62.9251908396947,62.9251908396947,62.9251908396947,62.9251908396947,62.9251908396947,62.9251908396947,62.9251908396947,62.9251908396947,62.9251908396947,62.9251908396947,62.9251908396947
"435","gpm277",889.76,1.16963656010812,0.279475930197889,9.88204217311226,0.00166899600653089,10.9329566272299,0.00422608894206435,62.9251908396947,62.9251908396947,62.9251908396947,62.9251908396947,62.9251908396947,62.9251908396947,62.9251908396947,62.9251908396947,62.9251908396947,62.9251908396947,62.9251908396947,62.9251908396947
"436","bcd808a",890.17,0.507445419892006,0.476246810221937,8.38311852835622,0.00378722047456461,8.83756463655034,0.0120488950749433,62.7368746139592,62.7368746139592,62.7368746139592,62.7368746139592,62.7368746139592,62.7368746139592,62.7368746139592,62.7368746139592,62.7368746139592,62.7368746139592,62.7368746139592,62.7368746139592
"437","gpm801a",890.35,0.507418653061343,0.476258441584924,8.38307483569193,0.0037873115182944,8.83749356375512,0.0120493232568774,63.0373931623931,63.0373931623931,63.0373931623931,63.0373931623931,63.0373931623931,63.0373931623931,63.0373931623931,63.0373931623931,63.0373931623931,63.0373931623931,63.0373931623931,63.0373931623931
"438","gpm660a",890.57,0.507418720617021,0.476258412228434,8.38307046234732,0.00378732063128777,8.83748931565032,0.0120493488502986,63.0373931623932,63.0373931623932,63.0373931623932,63.0373931623932,63.0373931623932,63.0373931623932,63.0373931623932,63.0373931623932,63.0373931623932,63.0373931623932,63.0373931623932,63.0373931623932
"439","nfa103a",890.58,0.507368627318433,0.476280181206207,8.38312647130381,0.00378720392384294,8.83750931711111,0.0120492283486119,63.4287336740488,63.4287336740488,63.4287336740488,63.4287336740488,63.4287336740488,63.4287336740488,63.4287336740488,63.4287336740488,63.4287336740488,63.4287336740488,63.4287336740488,63.4287336740488
"440","umc2189",890.68,0.506835733033009,0.476511860687429,8.38375581156919,0.00378589280121196,8.83776012804985,0.0120477174042176,63.7481662591687,63.7481662591687,63.7481662591687,63.7481662591687,63.7481662591687,63.7481662591687,63.7481662591687,63.7481662591687,63.7481662591687,63.7481662591687,63.7481662591687,63.7481662591687
"441","gpm521a",891.3,0.499602631231957,0.479674774617428,8.40435713515521,0.00374322743263577,8.85326689614782,0.011954668014235,64.767513949163,64.767513949163,64.767513949163,64.767513949163,64.767513949163,64.767513949163,64.767513949163,64.767513949163,64.767513949163,64.767513949163,64.767513949163,64.767513949163
"442","gpm663a",894.95,0.284027603744945,0.594073452096548,4.6938694671909,0.0302704065048551,4.96336008861222,0.0836026513813806,63.5332768122086,63.5332768122086,63.5332768122086,63.5332768122086,63.5332768122086,63.5332768122086,63.5332768122086,63.5332768122086,63.5332768122086,63.5332768122086,63.5332768122086,63.5332768122086
"443","umc2149",897.18,0.295738089745936,0.586566675028555,4.69149664573583,0.0303122339536627,4.97062329564591,0.0832995903304731,63.1356858846918,63.1356858846918,63.1356858846918,63.1356858846918,63.1356858846918,63.1356858846918,63.1356858846918,63.1356858846918,63.1356858846918,63.1356858846918,63.1356858846918,63.1356858846918
"444","AY104234",897.19,0.295786573260869,0.586535998320094,4.69156105208843,0.0303110978210402,4.97072742945827,0.0832952532914278,62.4314720812183,62.4314720812183,62.4314720812183,62.4314720812183,62.4314720812183,62.4314720812183,62.4314720812183,62.4314720812183,62.4314720812183,62.4314720812183,62.4314720812183,62.4314720812183
"445","mmp83",897.69,0.293965664855312,0.587690374785412,4.68944086878272,0.0303485213338999,4.96714577574226,0.083444554314406,63.611419909045,63.611419909045,63.611419909045,63.611419909045,63.611419909045,63.611419909045,63.611419909045,63.611419909045,63.611419909045,63.611419909045,63.611419909045,63.611419909045
"446","IDP527",900.59,0.185510927025658,0.666679396238406,5.45267528792814,0.0195383843395771,5.62957769036495,0.0599173692456272,63.6073345259392,63.6073345259392,63.6073345259392,63.6073345259392,63.6073345259392,63.6073345259392,63.6073345259392,63.6073345259392,63.6073345259392,63.6073345259392,63.6073345259392,63.6073345259392
"447","adh1",900.6,0.185507219498998,0.666682526127776,5.45267168385055,0.0195384246452752,5.62957013126405,0.059917595706775,62.8301740812379,62.8301740812379,62.8301740812379,62.8301740812379,62.8301740812379,62.8301740812379,62.8301740812379,62.8301740812379,62.8301740812379,62.8301740812379,62.8301740812379,62.8301740812379
"448","gpm85",902.62,0.20180895052827,0.6532646583128,5.51396911543359,0.0188651883375118,5.70425977797017,0.0577212500031295,64.5136944613512,64.5136944613512,64.5136944613512,64.5136944613512,64.5136944613512,64.5136944613512,64.5136944613512,64.5136944613512,64.5136944613512,64.5136944613512,64.5136944613512,64.5136944613512
"449","BE639426",905.6,0.00251980624592058,0.95996486691657,4.19970538062557,0.0404310030686559,4.20222401388195,0.122320331539067,62.7927056196501,62.7927056196501,62.7927056196501,62.7927056196501,62.7927056196501,62.7927056196501,62.7927056196501,62.7927056196501,62.7927056196501,62.7927056196501,62.7927056196501,62.7927056196501
"450","gpm862",905.85,0.00254936734868357,0.959730913935407,4.2007861934731,0.040405242737804,4.20333953424525,0.1222521251519,63.3446277307178,63.3446277307178,63.3446277307178,63.3446277307178,63.3446277307178,63.3446277307178,63.3446277307178,63.3446277307178,63.3446277307178,63.3446277307178,63.3446277307178,63.3446277307178
"451","hxa102b",911.9,0.00254609781058461,0.959756722647753,4.19788256131922,0.0404744876108062,4.20042848819773,0.122430195496068,63.4022177419355,63.4022177419355,63.4022177419355,63.4022177419355,63.4022177419355,63.4022177419355,63.4022177419355,63.4022177419355,63.4022177419355,63.4022177419355,63.4022177419355,63.4022177419355
"452","mmp172",913.7,7.06018298599837e-08,0.999787994057167,4.16328951379662,0.0413091032447486,4.16334427263969,0.124721486410939,62.5727805317711,62.5727805317711,62.5727805317711,62.5727805317711,62.5727805317711,62.5727805317711,62.5727805317711,62.5727805317711,62.5727805317711,62.5727805317711,62.5727805317711,62.5727805317711
"453","npi407",915.2,6.27226365764537e-05,0.99368100990793,4.16617761303918,0.0412387363758386,4.16639953416922,0.1245311034857,62.5134189031505,62.5134189031505,62.5134189031505,62.5134189031505,62.5134189031505,62.5134189031505,62.5134189031505,62.5134189031505,62.5134189031505,62.5134189031505,62.5134189031505,62.5134189031505
"454","vef101b",922.53,5.36458113607821,0.0205497229234176,8.87011316323122,0.00289877171543256,13.8203090895165,0.000997603610161529,62.3904847396769,62.3904847396769,62.3904847396769,62.3904847396769,62.3904847396769,62.3904847396769,62.3904847396769,62.3904847396769,62.3904847396769,62.3904847396769,62.3904847396769,62.3904847396769
"455","lim99a",924.8,0.871284901268116,0.350599839132385,9.0714087074403,0.00259636976459143,9.86832121529835,0.007196499097648,62.9948405253283,62.9948405253283,62.9948405253283,62.9948405253283,62.9948405253283,62.9948405253283,62.9948405253283,62.9948405253283,62.9948405253283,62.9948405253283,62.9948405253283,62.9948405253283
"456","npi282b",926.4,0.871108746643824,0.350648543508764,9.06956273383362,0.00259899210672069,9.86596783073907,0.0072049721466847,62.6006441223833,62.6006441223833,62.6006441223833,62.6006441223833,62.6006441223833,62.6006441223833,62.6006441223833,62.6006441223833,62.6006441223833,62.6006441223833,62.6006441223833,62.6006441223833
"457","IDP1420",928.48,2.50057435927342,0.113804786519055,7.01099965523701,0.00810104345736706,9.29501107429956,0.00958548276389074,61.8060366155369,61.8060366155369,61.8060366155369,61.8060366155369,61.8060366155369,61.8060366155369,61.8060366155369,61.8060366155369,61.8060366155369,61.8060366155369,61.8060366155369,61.8060366155369
"458","lim78",929,2.49376886397855,0.114297724363684,7.01042503825941,0.00810364391991876,9.28653049449341,0.00962621428537064,62.9796703296703,62.9796703296703,62.9796703296703,62.9796703296703,62.9796703296703,62.9796703296703,62.9796703296703,62.9796703296703,62.9796703296703,62.9796703296703,62.9796703296703,62.9796703296703
"459","gpm623",934.56,1.18909508432961,0.275512164507522,9.16677269480656,0.00246448793544387,10.1982833897424,0.0061019816807036,63.4694533762058,63.4694533762058,63.4694533762058,63.4694533762058,63.4694533762058,63.4694533762058,63.4694533762058,63.4694533762058,63.4694533762058,63.4694533762058,63.4694533762058,63.4694533762058
"460","mmp165",938.2,3.87044883004776,0.0491433778189186,9.10533004213546,0.00254865725957877,12.7969531949758,0.0016640904227112,62.5675675675676,62.5675675675676,62.5675675675676,62.5675675675676,62.5675675675676,62.5675675675676,62.5675675675676,62.5675675675676,62.5675675675676,62.5675675675676,62.5675675675676,62.5675675675676
"461","IDP3843",940.48,12.8582515618664,0.000335994377404972,5.45775165794833,0.0194816986964834,18.4550473191651,9.82963503095262e-05,61.2867256637168,61.2867256637168,61.2867256637168,61.2867256637168,61.2867256637168,61.2867256637168,61.2867256637168,61.2867256637168,61.2867256637168,61.2867256637168,61.2867256637168,61.2867256637168
"462","mmp87",940.9,12.8581854971592,0.00033600623953013,5.45820538518189,0.0194766404029706,18.4543395901775,9.83311400528354e-05,61.5702917771883,61.5702917771883,61.5702917771883,61.5702917771883,61.5702917771883,61.5702917771883,61.5702917771883,61.5702917771883,61.5702917771883,61.5702917771883,61.5702917771883,61.5702917771883
"463","IDP2395",944.11,40.5566031895704,1.91001970165348e-10,2.66139337776203,0.102810635853694,42.2001173549124,6.86058182639312e-10,60.8455251328157,60.8455251328157,60.8455251328157,60.8455251328157,60.8455251328157,60.8455251328157,60.8455251328157,60.8455251328157,60.8455251328157,60.8455251328157,60.8455251328157,60.8455251328157
"464","lim39",948.7,40.5226542675018,1.94349566816111e-10,2.65195720901728,0.103422489698242,42.1610490864946,6.99591485595761e-10,60.8176420695505,60.8176420695505,60.8176420695505,60.8176420695505,60.8176420695505,60.8176420695505,60.8176420695505,60.8176420695505,60.8176420695505,60.8176420695505,60.8176420695505,60.8176420695505
"465","gpm610a",949.3,32.8518725620995,9.94552252674743e-09,0.822696843599143,0.364392850282814,33.1272591848869,6.4048220469784e-08,60.8326923076923,60.8326923076923,60.8326923076923,60.8326923076923,60.8326923076923,60.8326923076923,60.8326923076923,60.8326923076923,60.8326923076923,60.8326923076923,60.8326923076923,60.8326923076923
"466","bnl7.25a",949.7,32.5033888635361,1.18984868157061e-08,0.719786943767682,0.396213804345588,32.712638325199,7.88026538303531e-08,60.4648318042814,60.4648318042814,60.4648318042814,60.4648318042814,60.4648318042814,60.4648318042814,60.4648318042814,60.4648318042814,60.4648318042814,60.4648318042814,60.4648318042814,60.4648318042814
"467","gpm164b",949.97,34.6025906817365,4.04367768836829e-09,0.285215101256564,0.59330325020465,34.61480416621,3.04432335343421e-08,61.2343973320629,61.2343973320629,61.2343973320629,61.2343973320629,61.2343973320629,61.2343973320629,61.2343973320629,61.2343973320629,61.2343973320629,61.2343973320629,61.2343973320629,61.2343973320629
"468","IDP195",950.91,39.288238524319,3.65637151547317e-10,0.57075788897619,0.449957908592134,39.323412788139,2.89087563140039e-09,61.1821471652594,61.1821471652594,61.1821471652594,61.1821471652594,61.1821471652594,61.1821471652594,61.1821471652594,61.1821471652594,61.1821471652594,61.1821471652594,61.1821471652594,61.1821471652594
"469","IDP2450",951.38,59.5503957152929,1.19202171631907e-14,0.470628120146364,0.492698345767264,59.6599288678209,1.10920303949242e-13,59.5658163265306,59.5658163265306,59.5658163265306,59.5658163265306,59.5658163265306,59.5658163265306,59.5658163265306,59.5658163265306,59.5658163265306,59.5658163265306,59.5658163265306,59.5658163265306
"470","IDP823",951.82,46.9840794138562,7.156568823387e-12,0.443271384980061,0.505547708761996,46.9846784638131,6.27200945805678e-11,60.1509933774835,60.1509933774835,60.1509933774835,60.1509933774835,60.1509933774835,60.1509933774835,60.1509933774835,60.1509933774835,60.1509933774835,60.1509933774835,60.1509933774835,60.1509933774835
"471","umc257",961.7,50.2012955013466,1.3875617857511e-12,0.372336026141511,0.541733679175202,50.2776542487279,1.2087767508826e-11,58.8170212765958,58.8170212765958,58.8170212765958,58.8170212765958,58.8170212765958,58.8170212765958,58.8170212765958,58.8170212765958,58.8170212765958,58.8170212765958,58.8170212765958,58.8170212765958
"472","AY109834",968.5,50.6574384125943,1.09978840908627e-12,0.393175801958617,0.530634771484827,50.6632608776122,9.96810680846325e-12,59.6918068366794,59.6918068366794,59.6918068366794,59.6918068366794,59.6918068366794,59.6918068366794,59.6918068366794,59.6918068366794,59.6918068366794,59.6918068366794,59.6918068366794,59.6918068366794
"473","IDP870",971.46,51.9815799512744,5.60237322947154e-13,0.636265844785502,0.425066232424044,52.0029987350334,5.10143436594468e-12,60.1509933774835,60.1509933774835,60.1509933774835,60.1509933774835,60.1509933774835,60.1509933774835,60.1509933774835,60.1509933774835,60.1509933774835,60.1509933774835,60.1509933774835,60.1509933774835
"474","AY110426",985.8,25.0442008570031,5.60310175107239e-07,5.9340030321736,0.0148514679650576,31.0353664792998,1.82287041776616e-07,62.0362718089991,62.0362718089991,62.0362718089991,62.0362718089991,62.0362718089991,62.0362718089991,62.0362718089991,62.0362718089991,62.0362718089991,62.0362718089991,62.0362718089991,62.0362718089991
"475","ufg14",993.5,52.1597023142495,5.11654226785537e-13,0.914005131783713,0.339053967979703,52.2801238766495,4.44135352341619e-12,60.4716885743175,60.4716885743175,60.4716885743175,60.4716885743175,60.4716885743175,60.4716885743175,60.4716885743175,60.4716885743175,60.4716885743175,60.4716885743175,60.4716885743175,60.4716885743175
"476","IDP3913",999.38,63.7671484051772,1.40029319728701e-15,1.3790542665699,0.240262305823477,63.8692623183966,1.35196642362882e-14,59.6530998580218,59.6530998580218,59.6530998580218,59.6530998580218,59.6530998580218,59.6530998580218,59.6530998580218,59.6530998580218,59.6530998580218,59.6530998580218,59.6530998580218,59.6530998580218
"477","mmp195g",999.4,63.7818200797841,1.38990323470537e-15,1.3814020232852,0.23986247609271,63.8847965865061,1.3415061947662e-14,57.6095820591233,57.6095820591233,57.6095820591233,57.6095820591233,57.6095820591233,57.6095820591233,57.6095820591233,57.6095820591233,57.6095820591233,57.6095820591233,57.6095820591233,57.6095820591233
"478","npi238",1004.6,64.2409194467398,1.10098202512193e-15,2.1264908128053,0.144771859060267,64.6915338272614,8.96214397493399e-15,59.855969331873,59.855969331873,59.855969331873,59.855969331873,59.855969331873,59.855969331873,59.855969331873,59.855969331873,59.855969331873,59.855969331873,59.855969331873,59.855969331873
"479","jpsb239b",1005.1,64.2301704571322,1.10700511278828e-15,2.1236752680263,0.145038133038226,64.6793242530827,9.01702329861974e-15,59.3956272774596,59.3956272774596,59.3956272774596,59.3956272774596,59.3956272774596,59.3956272774596,59.3956272774596,59.3956272774596,59.3956272774596,59.3956272774596,59.3956272774596,59.3956272774596
"480","IDP1975",1006.1,65.3711187047858,6.20414952680818e-16,2.2047831173208,0.137583242761781,65.7852563116642,5.18696236175692e-15,59.8005476951164,59.8005476951164,59.8005476951164,59.8005476951164,59.8005476951164,59.8005476951164,59.8005476951164,59.8005476951164,59.8005476951164,59.8005476951164,59.8005476951164,59.8005476951164
"481","IDP3856",1010.93,47.3914411261835,5.81359699473199e-12,1.97881498638661,0.159515301167179,47.5221920933838,4.79387938558192e-11,59.672480620155,59.672480620155,59.672480620155,59.672480620155,59.672480620155,59.672480620155,59.672480620155,59.672480620155,59.672480620155,59.672480620155,59.672480620155,59.672480620155
"482","gpm217a",1014.67,48.4761225366743,3.3433496312044e-12,1.63453377361264,0.201077109033338,48.5251488126935,2.90333947212307e-11,59.7746234067208,59.7746234067208,59.7746234067208,59.7746234067208,59.7746234067208,59.7746234067208,59.7746234067208,59.7746234067208,59.7746234067208,59.7746234067208,59.7746234067208,59.7746234067208
